,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_driving_minutes,google_driving_miles
4939,Loudoun Gateway,38.99,-77.46,Herndon,38.95,-77.38,8.82,6.57
5035,McLean,38.92,-77.21,Herndon,38.95,-77.38,15.03,13.18
5131,Metro Center,38.9,-77.03,Herndon,38.95,-77.38,32.43,24.93
5323,Metro Center,38.9,-77.03,Herndon,38.95,-77.38,34.68,25.23
5227,Medical Center,39.0,-77.1,Herndon,38.95,-77.38,28.6,23.49
5419,Minnesota Ave,38.9,-76.95,Herndon,38.95,-77.38,41.63,32.84
5515,Morgan Boulevard,38.89,-76.87,Herndon,38.95,-77.38,53.57,38.67
5611,Shaw-Howard U,38.91,-77.02,Herndon,38.95,-77.38,36.67,29.15
7051,Shaw-Howard U,38.91,-77.02,Herndon,38.95,-77.38,40.32,26.42
5707,Navy Yard-Ballpark,38.88,-77.01,Herndon,38.95,-77.38,34.3,28.31
5803,Naylor Road,38.85,-76.96,Herndon,38.95,-77.38,40.93,32.86
5899,New Carrollton,38.95,-76.87,Herndon,38.95,-77.38,44.53,38.67
5995,NoMa-Gallaudet U,38.91,-77.0,Herndon,38.95,-77.38,40.63,29.77
6091,Pentagon,38.87,-77.05,Herndon,38.95,-77.38,30.25,25.14
6187,Pentagon City,38.86,-77.06,Herndon,38.95,-77.38,33.0,25.83
6283,Potomac Ave,38.88,-76.99,Herndon,38.95,-77.38,36.22,29.14
6379,Prince George's Plaza,38.97,-76.96,Herndon,38.95,-77.38,47.42,34.23
6475,Reston Town Center,38.95,-77.36,Herndon,38.95,-77.38,9.53,8.31
6571,Rhode Island Ave,38.92,-77.0,Herndon,38.95,-77.38,46.3,31.04
6667,Rockville,39.08,-77.15,Herndon,38.95,-77.38,31.82,25.23
6763,Ronald Reagan Washington National Airport,38.85,-77.04,Herndon,38.95,-77.38,31.17,26.27
6859,Rosslyn,38.9,-77.07,Herndon,38.95,-77.38,27.13,22.28
6955,Shady Grove,39.12,-77.16,Herndon,38.95,-77.38,34.07,30.1
7147,Silver Spring,38.99,-77.03,Herndon,38.95,-77.38,36.47,29.11
7339,Southern Ave,38.84,-76.98,Herndon,38.95,-77.38,44.77,38.39
7435,Spring Hill,38.93,-77.24,Herndon,38.95,-77.38,12.8,11.01
7531,Stadium-Armory,38.89,-76.98,Herndon,38.95,-77.38,37.65,32.11
7627,Suitland,38.84,-76.93,Herndon,38.95,-77.38,41.97,34.36
7723,Takoma,38.98,-77.02,Herndon,38.95,-77.38,41.55,29.1
7819,Tenleytown-AU,38.95,-77.08,Herndon,38.95,-77.38,33.32,22.95
7915,Twinbrook,39.06,-77.12,Herndon,38.95,-77.38,31.78,25.14
8011,Tysons Corner,38.92,-77.22,Herndon,38.95,-77.38,15.7,13.71
8107,U Street,38.92,-77.03,Herndon,38.95,-77.38,38.6,26.36
8203,Union Station,38.9,-77.01,Herndon,38.95,-77.38,37.37,28.63
8299,Van Dorn Street,38.8,-77.13,Herndon,38.95,-77.38,29.87,26.64
8491,Vienna,38.88,-77.27,Herndon,38.95,-77.38,20.65,16.53
8587,Virginia Sq-GMU,38.88,-77.1,Herndon,38.95,-77.38,24.85,19.95
8779,West Falls Church,38.9,-77.19,Herndon,38.95,-77.38,20.8,18.42
8875,West Hyattsville,38.96,-76.97,Herndon,38.95,-77.38,48.57,32.89
8971,Wheaton,39.04,-77.05,Herndon,38.95,-77.38,32.35,27.33
9067,White Flint,39.05,-77.11,Herndon,38.95,-77.38,32.07,23.46
9163,Wiehle-Reston East,38.95,-77.34,Herndon,38.95,-77.38,18.27,16.17
9259,Woodley Park,38.92,-77.05,Herndon,38.95,-77.38,32.05,26.24
43,Addison Road,38.89,-76.9,Huntington,38.79,-77.08,26.18,20.05
139,Anacostia,38.86,-77.0,Huntington,38.79,-77.08,14.4,9.69
235,Archives,38.89,-77.02,Huntington,38.79,-77.08,19.6,13.42
4652,Archives,38.89,-77.02,Huntington,38.79,-77.08,17.83,12.64
331,Arlington Cemetery,38.88,-77.06,Huntington,38.79,-77.08,18.82,15.82
427,Ashburn,39.0,-77.49,Huntington,38.79,-77.08,34.78,33.85
523,Ballston-MU,38.88,-77.11,Huntington,38.79,-77.08,25.13,9.28
619,Benning Road,38.89,-76.94,Huntington,38.79,-77.08,24.5,15.58
715,Bethesda,38.98,-77.09,Huntington,38.79,-77.08,38.08,27.51
811,Braddock Road,38.81,-77.05,Huntington,38.79,-77.08,11.72,2.95
907,Branch Ave,38.83,-76.91,Huntington,38.79,-77.08,16.52,11.18
1003,Brookland-CUA,38.93,-76.99,Huntington,38.79,-77.08,29.72,16.18
1099,Capitol Heights,38.89,-76.91,Huntington,38.79,-77.08,28.92,15.39
1195,Capitol South,38.89,-77.01,Huntington,38.79,-77.08,18.9,12.56
1291,Cheverly,38.92,-76.92,Huntington,38.79,-77.08,25.38,16.47
1387,Clarendon,38.89,-77.1,Huntington,38.79,-77.08,22.57,8.6
1483,Cleveland Park,38.94,-77.06,Huntington,38.79,-77.08,30.72,14.69
8396,Cleveland Park,38.94,-77.06,Huntington,38.79,-77.08,33.5,15.34
1579,College Park-U of Md,38.98,-76.93,Huntington,38.79,-77.08,37.05,19.99
1675,Columbia Heights,38.93,-77.03,Huntington,38.79,-77.08,34.15,15.94
1771,Congress Heights,38.85,-76.99,Huntington,38.79,-77.08,17.33,9.22
1867,Court House,38.89,-77.09,Huntington,38.79,-77.08,22.37,8.83
1963,Crystal City,38.86,-77.05,Huntington,38.79,-77.08,21.02,6.81
2059,Deanwood,38.91,-76.93,Huntington,38.79,-77.08,25.15,15.03
2155,Dulles Airport,38.96,-77.45,Huntington,38.79,-77.08,34.53,31.2
2251,Dunn Loring,38.88,-77.23,Huntington,38.79,-77.08,15.43,13.92
2347,Dupont Circle,38.91,-77.04,Huntington,38.79,-77.08,28.97,15.17
2443,East Falls Church,38.89,-77.16,Huntington,38.79,-77.08,23.48,18.51
2539,Eastern Market,38.88,-77.0,Huntington,38.79,-77.08,17.78,11.36
2635,Eisenhower Ave,38.8,-77.07,Huntington,38.79,-77.08,8.08,1.89
2731,Farragut West,38.9,-77.04,Huntington,38.79,-77.08,27.8,14.83
2827,Farragut West,38.9,-77.04,Huntington,38.79,-77.08,27.5,10.44
2923,Waterfront,38.88,-77.02,Huntington,38.79,-77.08,17.48,12.35
8684,Waterfront,38.88,-77.02,Huntington,38.79,-77.08,19.73,10.96
3019,Smithsonian,38.89,-77.03,Huntington,38.79,-77.08,19.82,13.52
7244,Smithsonian,38.89,-77.03,Huntington,38.79,-77.08,18.77,13.13
3115,Foggy Bottom-GWU,38.9,-77.05,Huntington,38.79,-77.08,24.12,11.37
3211,Forest Glen,39.02,-77.04,Huntington,38.79,-77.08,34.02,30.93
3307,Fort Totten,38.95,-77.0,Huntington,38.79,-77.08,35.03,17.8
3403,Franconia-Springfield,38.77,-77.17,Huntington,38.79,-77.08,14.35,7.78
3499,Friendship Heights,38.96,-77.09,Huntington,38.79,-77.08,37.6,27.62
3595,Gallery Place,38.9,-77.02,Huntington,38.79,-77.08,21.6,13.72
4460,Gallery Place,38.9,-77.02,Huntington,38.79,-77.08,18.85,12.98
3691,Georgia Ave-Petworth,38.94,-77.02,Huntington,38.79,-77.08,34.8,16.34
3787,Glenmont,39.06,-77.05,Huntington,38.79,-77.08,45.02,33.87
3883,Greenbelt,39.01,-76.91,Huntington,38.79,-77.08,34.47,30.31
3979,Greensboro,38.92,-77.23,Huntington,38.79,-77.08,22.62,17.29
4075,Grosvenor-Strathmore,39.03,-77.1,Huntington,38.79,-77.08,35.35,29.04
4171,Herndon,38.95,-77.38,Huntington,38.79,-77.08,27.88,26.8
4364,Innovation Center,38.96,-77.42,Huntington,38.79,-77.08,34.05,29.57
4556,King St-Old Town,38.81,-77.06,Huntington,38.79,-77.08,6.72,2.07
4748,Landover,38.93,-76.89,Huntington,38.79,-77.08,29.08,22.07
4844,Largo Town Center,38.9,-76.85,Huntington,38.79,-77.08,24.93,19.56
4940,Loudoun Gateway,38.99,-77.46,Huntington,38.79,-77.08,36.7,33.37
5036,McLean,38.92,-77.21,Huntington,38.79,-77.08,19.52,17.22
5132,Metro Center,38.9,-77.03,Huntington,38.79,-77.08,26.6,17.96
5324,Metro Center,38.9,-77.03,Huntington,38.79,-77.08,22.52,13.83
5228,Medical Center,39.0,-77.1,Huntington,38.79,-77.08,34.23,28.7
5420,Minnesota Ave,38.9,-76.95,Huntington,38.79,-77.08,22.08,14.0
5516,Morgan Boulevard,38.89,-76.87,Huntington,38.79,-77.08,24.6,18.81
5612,Shaw-Howard U,38.91,-77.02,Huntington,38.79,-77.08,21.83,13.86
7052,Shaw-Howard U,38.91,-77.02,Huntington,38.79,-77.08,24.92,14.41
5708,Navy Yard-Ballpark,38.88,-77.01,Huntington,38.79,-77.08,18.43,11.37
5804,Naylor Road,38.85,-76.96,Huntington,38.79,-77.08,19.4,12.92
5900,New Carrollton,38.95,-76.87,Huntington,38.79,-77.08,29.17,23.42
5996,NoMa-Gallaudet U,38.91,-77.0,Huntington,38.79,-77.08,25.8,14.48
6092,Pentagon,38.87,-77.05,Huntington,38.79,-77.08,20.35,7.61
6188,Pentagon City,38.86,-77.06,Huntington,38.79,-77.08,18.98,7.26
6284,Potomac Ave,38.88,-76.99,Huntington,38.79,-77.08,17.75,11.68
6380,Prince George's Plaza,38.97,-76.96,Huntington,38.79,-77.08,36.48,19.78
6476,Reston Town Center,38.95,-77.36,Huntington,38.79,-77.08,37.07,35.23
6572,Rhode Island Ave,38.92,-77.0,Huntington,38.79,-77.08,31.47,15.74
6668,Rockville,39.08,-77.15,Huntington,38.79,-77.08,37.45,30.43
6764,Ronald Reagan Washington National Airport,38.85,-77.04,Huntington,38.79,-77.08,17.17,7.23
6860,Rosslyn,38.9,-77.07,Huntington,38.79,-77.08,21.62,10.73
6956,Shady Grove,39.12,-77.16,Huntington,38.79,-77.08,39.7,35.31
7148,Silver Spring,38.99,-77.03,Huntington,38.79,-77.08,42.1,34.31
7340,Southern Ave,38.84,-76.98,Huntington,38.79,-77.08,18.7,10.43
7436,Spring Hill,38.93,-77.24,Huntington,38.79,-77.08,21.45,19.18
7532,Stadium-Armory,38.89,-76.98,Huntington,38.79,-77.08,18.12,13.27
7628,Suitland,38.84,-76.93,Huntington,38.79,-77.08,19.33,10.86
7724,Takoma,38.98,-77.02,Huntington,38.79,-77.08,38.33,18.85
7820,Tenleytown-AU,38.95,-77.08,Huntington,38.79,-77.08,35.6,21.17
7916,Twinbrook,39.06,-77.12,Huntington,38.79,-77.08,37.42,30.35
8012,Tysons Corner,38.92,-77.22,Huntington,38.79,-77.08,18.38,16.5
8108,U Street,38.92,-77.03,Huntington,38.79,-77.08,28.32,14.89
8204,Union Station,38.9,-77.01,Huntington,38.79,-77.08,22.53,13.33
8300,Van Dorn Street,38.8,-77.13,Huntington,38.79,-77.08,6.87,3.36
8492,Vienna,38.88,-77.27,Huntington,38.79,-77.08,23.47,20.83
8588,Virginia Sq-GMU,38.88,-77.1,Huntington,38.79,-77.08,23.32,8.84
8780,West Falls Church,38.9,-77.19,Huntington,38.79,-77.08,22.57,19.68
8876,West Hyattsville,38.96,-76.97,Huntington,38.79,-77.08,40.45,18.64
8972,Wheaton,39.04,-77.05,Huntington,38.79,-77.08,37.98,32.53
9068,White Flint,39.05,-77.11,Huntington,38.79,-77.08,37.7,28.66
9164,Wiehle-Reston East,38.95,-77.34,Huntington,38.79,-77.08,25.53,24.34
9260,Woodley Park,38.92,-77.05,Huntington,38.79,-77.08,27.83,13.74
44,Addison Road,38.89,-76.9,Innovation Center,38.96,-77.42,50.97,37.06
140,Anacostia,38.86,-77.0,Innovation Center,38.96,-77.42,35.7,29.97
236,Archives,38.89,-77.02,Innovation Center,38.96,-77.42,34.45,25.28
4653,Archives,38.89,-77.02,Innovation Center,38.96,-77.42,31.72,26.93
332,Arlington Cemetery,38.88,-77.06,Innovation Center,38.96,-77.42,28.52,23.79
428,Ashburn,39.0,-77.49,Innovation Center,38.96,-77.42,8.62,7.08
524,Ballston-MU,38.88,-77.11,Innovation Center,38.96,-77.42,25.55,19.83
620,Benning Road,38.89,-76.94,Innovation Center,38.96,-77.42,44.82,34.44
716,Bethesda,38.98,-77.09,Innovation Center,38.96,-77.42,33.23,22.32
812,Braddock Road,38.81,-77.05,Innovation Center,38.96,-77.42,39.77,32.07
908,Branch Ave,38.83,-76.91,Innovation Center,38.96,-77.42,43.37,39.16
1004,Brookland-CUA,38.93,-76.99,Innovation Center,38.96,-77.42,45.33,31.49
1100,Capitol Heights,38.89,-76.91,Innovation Center,38.96,-77.42,48.32,35.81
1196,Capitol South,38.89,-77.01,Innovation Center,38.96,-77.42,35.37,28.38
1292,Cheverly,38.92,-76.92,Innovation Center,38.96,-77.42,45.72,35.33
1388,Clarendon,38.89,-77.1,Innovation Center,38.96,-77.42,27.4,21.82
1484,Cleveland Park,38.94,-77.06,Innovation Center,38.96,-77.42,35.72,27.21
8397,Cleveland Park,38.94,-77.06,Innovation Center,38.96,-77.42,38.5,27.85
1580,College Park-U of Md,38.98,-76.93,Innovation Center,38.96,-77.42,48.63,35.64
1676,Columbia Heights,38.93,-77.03,Innovation Center,38.96,-77.42,41.1,27.47
1772,Congress Heights,38.85,-76.99,Innovation Center,38.96,-77.42,41.4,32.41
1868,Court House,38.89,-77.09,Innovation Center,38.96,-77.42,27.58,21.66
1964,Crystal City,38.86,-77.05,Innovation Center,38.96,-77.42,29.37,25.4
2060,Deanwood,38.91,-76.93,Innovation Center,38.96,-77.42,45.48,33.89
2156,Dulles Airport,38.96,-77.45,Innovation Center,38.96,-77.42,8.72,4.3
2252,Dunn Loring,38.88,-77.23,Innovation Center,38.96,-77.42,18.4,16.15
2348,Dupont Circle,38.91,-77.04,Innovation Center,38.96,-77.42,33.2,25.25
2444,East Falls Church,38.89,-77.16,Innovation Center,38.96,-77.42,22.5,17.27
2540,Eastern Market,38.88,-77.0,Innovation Center,38.96,-77.42,35.9,29.01
2636,Eisenhower Ave,38.8,-77.07,Innovation Center,38.96,-77.42,35.97,30.05
2732,Farragut West,38.9,-77.04,Innovation Center,38.96,-77.42,33.85,25.18
2828,Farragut West,38.9,-77.04,Innovation Center,38.96,-77.42,30.92,24.54
2924,Waterfront,38.88,-77.02,Innovation Center,38.96,-77.42,32.47,27.53
8685,Waterfront,38.88,-77.02,Innovation Center,38.96,-77.42,35.37,26.13
3020,Smithsonian,38.89,-77.03,Innovation Center,38.96,-77.42,32.2,24.93
7245,Smithsonian,38.89,-77.03,Innovation Center,38.96,-77.42,32.33,25.25
3116,Foggy Bottom-GWU,38.9,-77.05,Innovation Center,38.96,-77.42,29.32,24.22
3212,Forest Glen,39.02,-77.04,Innovation Center,38.96,-77.42,29.17,25.74
3308,Fort Totten,38.95,-77.0,Innovation Center,38.96,-77.42,50.3,30.74
3404,Franconia-Springfield,38.77,-77.17,Innovation Center,38.96,-77.42,38.9,25.96
3500,Friendship Heights,38.96,-77.09,Innovation Center,38.96,-77.42,32.75,22.44
3596,Gallery Place,38.9,-77.02,Innovation Center,38.96,-77.42,36.62,25.58
4461,Gallery Place,38.9,-77.02,Innovation Center,38.96,-77.42,34.47,28.29
3692,Georgia Ave-Petworth,38.94,-77.02,Innovation Center,38.96,-77.42,42.3,29.13
3788,Glenmont,39.06,-77.05,Innovation Center,38.96,-77.42,40.17,28.69
3884,Greenbelt,39.01,-76.91,Innovation Center,38.96,-77.42,37.43,34.09
3980,Greensboro,38.92,-77.23,Innovation Center,38.96,-77.42,15.7,11.72
4076,Grosvenor-Strathmore,39.03,-77.1,Innovation Center,38.96,-77.42,30.5,23.86
4172,Herndon,38.95,-77.38,Innovation Center,38.96,-77.42,9.32,5.57
4268,Huntington,38.79,-77.08,Innovation Center,38.96,-77.42,34.82,29.92
4557,King St-Old Town,38.81,-77.06,Innovation Center,38.96,-77.42,34.55,30.24
4749,Landover,38.93,-76.89,Innovation Center,38.96,-77.42,47.73,41.93
4845,Largo Town Center,38.9,-76.85,Innovation Center,38.96,-77.42,47.75,42.26
4941,Loudoun Gateway,38.99,-77.46,Innovation Center,38.96,-77.42,10.53,6.59
5037,McLean,38.92,-77.21,Innovation Center,38.96,-77.42,15.82,13.2
5133,Metro Center,38.9,-77.03,Innovation Center,38.96,-77.42,33.22,24.95
5325,Metro Center,38.9,-77.03,Innovation Center,38.96,-77.42,35.47,25.25
5229,Medical Center,39.0,-77.1,Innovation Center,38.96,-77.42,29.38,23.52
5421,Minnesota Ave,38.9,-76.95,Innovation Center,38.96,-77.42,42.42,32.86
5517,Morgan Boulevard,38.89,-76.87,Innovation Center,38.96,-77.42,54.35,38.69
5613,Shaw-Howard U,38.91,-77.02,Innovation Center,38.96,-77.42,37.45,29.18
7053,Shaw-Howard U,38.91,-77.02,Innovation Center,38.96,-77.42,41.1,26.45
5709,Navy Yard-Ballpark,38.88,-77.01,Innovation Center,38.96,-77.42,35.08,28.33
5805,Naylor Road,38.85,-76.96,Innovation Center,38.96,-77.42,41.72,32.88
5901,New Carrollton,38.95,-76.87,Innovation Center,38.96,-77.42,45.32,38.7
5997,NoMa-Gallaudet U,38.91,-77.0,Innovation Center,38.96,-77.42,41.42,29.8
6093,Pentagon,38.87,-77.05,Innovation Center,38.96,-77.42,31.03,25.16
6189,Pentagon City,38.86,-77.06,Innovation Center,38.96,-77.42,33.78,25.85
6285,Potomac Ave,38.88,-76.99,Innovation Center,38.96,-77.42,37.0,29.16
6381,Prince George's Plaza,38.97,-76.96,Innovation Center,38.96,-77.42,48.2,34.25
6477,Reston Town Center,38.95,-77.36,Innovation Center,38.96,-77.42,11.25,8.33
6573,Rhode Island Ave,38.92,-77.0,Innovation Center,38.96,-77.42,47.08,31.06
6669,Rockville,39.08,-77.15,Innovation Center,38.96,-77.42,32.6,25.25
6765,Ronald Reagan Washington National Airport,38.85,-77.04,Innovation Center,38.96,-77.42,31.95,26.29
6861,Rosslyn,38.9,-77.07,Innovation Center,38.96,-77.42,27.92,22.3
6957,Shady Grove,39.12,-77.16,Innovation Center,38.96,-77.42,34.85,30.13
7149,Silver Spring,38.99,-77.03,Innovation Center,38.96,-77.42,37.25,29.13
7341,Southern Ave,38.84,-76.98,Innovation Center,38.96,-77.42,45.55,38.41
7437,Spring Hill,38.93,-77.24,Innovation Center,38.96,-77.42,13.58,11.03
7533,Stadium-Armory,38.89,-76.98,Innovation Center,38.96,-77.42,38.43,32.13
7629,Suitland,38.84,-76.93,Innovation Center,38.96,-77.42,42.75,34.39
7725,Takoma,38.98,-77.02,Innovation Center,38.96,-77.42,42.33,29.12
7821,Tenleytown-AU,38.95,-77.08,Innovation Center,38.96,-77.42,34.1,22.97
7917,Twinbrook,39.06,-77.12,Innovation Center,38.96,-77.42,32.57,25.16
8013,Tysons Corner,38.92,-77.22,Innovation Center,38.96,-77.42,16.48,13.73
8109,U Street,38.92,-77.03,Innovation Center,38.96,-77.42,39.38,26.38
8205,Union Station,38.9,-77.01,Innovation Center,38.96,-77.42,38.15,28.65
8301,Van Dorn Street,38.8,-77.13,Innovation Center,38.96,-77.42,30.65,26.66
8493,Vienna,38.88,-77.27,Innovation Center,38.96,-77.42,20.92,13.52
8589,Virginia Sq-GMU,38.88,-77.1,Innovation Center,38.96,-77.42,25.63,19.97
8781,West Falls Church,38.9,-77.19,Innovation Center,38.96,-77.42,21.58,18.44
8877,West Hyattsville,38.96,-76.97,Innovation Center,38.96,-77.42,49.35,32.92
8973,Wheaton,39.04,-77.05,Innovation Center,38.96,-77.42,33.13,27.35
9069,White Flint,39.05,-77.11,Innovation Center,38.96,-77.42,32.85,23.48
9165,Wiehle-Reston East,38.95,-77.34,Innovation Center,38.96,-77.42,19.05,16.19
9261,Woodley Park,38.92,-77.05,Innovation Center,38.96,-77.42,32.83,26.26
46,Addison Road,38.89,-76.9,King St-Old Town,38.81,-77.06,26.77,20.02
142,Anacostia,38.86,-77.0,King St-Old Town,38.81,-77.06,15.0,9.66
238,Archives,38.89,-77.02,King St-Old Town,38.81,-77.06,17.27,8.11
4655,Archives,38.89,-77.02,King St-Old Town,38.81,-77.06,15.35,7.51
334,Arlington Cemetery,38.88,-77.06,King St-Old Town,38.81,-77.06,15.2,7.66
430,Ashburn,39.0,-77.49,King St-Old Town,38.81,-77.06,36.92,34.85
526,Ballston-MU,38.88,-77.11,King St-Old Town,38.81,-77.06,20.88,7.96
622,Benning Road,38.89,-76.94,King St-Old Town,38.81,-77.06,25.1,15.56
718,Bethesda,38.98,-77.09,King St-Old Town,38.81,-77.06,42.03,15.86
814,Braddock Road,38.81,-77.05,King St-Old Town,38.81,-77.06,5.32,0.94
910,Branch Ave,38.83,-76.91,King St-Old Town,38.81,-77.06,17.1,11.15
1006,Brookland-CUA,38.93,-76.99,King St-Old Town,38.81,-77.06,28.97,12.07
1102,Capitol Heights,38.89,-76.91,King St-Old Town,38.81,-77.06,28.6,16.93
1198,Capitol South,38.89,-77.01,King St-Old Town,38.81,-77.06,19.0,8.96
1294,Cheverly,38.92,-76.92,King St-Old Town,38.81,-77.06,25.98,16.44
1390,Clarendon,38.89,-77.1,King St-Old Town,38.81,-77.06,18.32,7.28
1486,Cleveland Park,38.94,-77.06,King St-Old Town,38.81,-77.06,25.65,12.04
8399,Cleveland Park,38.94,-77.06,King St-Old Town,38.81,-77.06,28.43,12.68
1582,College Park-U of Md,38.98,-76.93,King St-Old Town,38.81,-77.06,37.65,19.96
1678,Columbia Heights,38.93,-77.03,King St-Old Town,38.81,-77.06,31.3,10.0
1774,Congress Heights,38.85,-76.99,King St-Old Town,38.81,-77.06,17.93,9.2
1870,Court House,38.89,-77.09,King St-Old Town,38.81,-77.06,17.7,8.85
1966,Crystal City,38.86,-77.05,King St-Old Town,38.81,-77.06,15.95,4.16
2062,Deanwood,38.91,-76.93,King St-Old Town,38.81,-77.06,25.75,15.0
2158,Dulles Airport,38.96,-77.45,King St-Old Town,38.81,-77.06,36.67,32.2
2254,Dunn Loring,38.88,-77.23,King St-Old Town,38.81,-77.06,17.57,14.92
2350,Dupont Circle,38.91,-77.04,King St-Old Town,38.81,-77.06,23.13,10.08
2446,East Falls Church,38.89,-77.16,King St-Old Town,38.81,-77.06,21.7,13.16
2542,Eastern Market,38.88,-77.0,King St-Old Town,38.81,-77.06,18.38,11.33
2638,Eisenhower Ave,38.8,-77.07,King St-Old Town,38.81,-77.06,7.82,1.2
2734,Farragut West,38.9,-77.04,King St-Old Town,38.81,-77.06,23.1,8.71
2830,Farragut West,38.9,-77.04,King St-Old Town,38.81,-77.06,22.32,9.24
2926,Waterfront,38.88,-77.02,King St-Old Town,38.81,-77.06,16.1,8.11
8687,Waterfront,38.88,-77.02,King St-Old Town,38.81,-77.06,18.78,8.03
3022,Smithsonian,38.89,-77.03,King St-Old Town,38.81,-77.06,17.48,8.21
7247,Smithsonian,38.89,-77.03,King St-Old Town,38.81,-77.06,16.17,7.39
3118,Foggy Bottom-GWU,38.9,-77.05,King St-Old Town,38.81,-77.06,19.05,8.72
3214,Forest Glen,39.02,-77.04,King St-Old Town,38.81,-77.06,36.15,31.92
3310,Fort Totten,38.95,-77.0,King St-Old Town,38.81,-77.06,34.28,13.7
3406,Franconia-Springfield,38.77,-77.17,King St-Old Town,38.81,-77.06,16.48,8.77
3502,Friendship Heights,38.96,-77.09,King St-Old Town,38.81,-77.06,34.67,14.21
3598,Gallery Place,38.9,-77.02,King St-Old Town,38.81,-77.06,19.27,8.4
4462,Gallery Place,38.9,-77.02,King St-Old Town,38.81,-77.06,18.1,8.88
3694,Georgia Ave-Petworth,38.94,-77.02,King St-Old Town,38.81,-77.06,32.47,11.03
3790,Glenmont,39.06,-77.05,King St-Old Town,38.81,-77.06,47.15,34.87
3886,Greenbelt,39.01,-76.91,King St-Old Town,38.81,-77.06,35.05,30.29
3982,Greensboro,38.92,-77.23,King St-Old Town,38.81,-77.06,24.75,18.29
4078,Grosvenor-Strathmore,39.03,-77.1,King St-Old Town,38.81,-77.06,37.48,30.04
4174,Herndon,38.95,-77.38,King St-Old Town,38.81,-77.06,30.02,27.79
4270,Huntington,38.79,-77.08,King St-Old Town,38.81,-77.06,7.57,1.81
4366,Innovation Center,38.96,-77.42,King St-Old Town,38.81,-77.06,36.18,30.56
4751,Landover,38.93,-76.89,King St-Old Town,38.81,-77.06,29.67,22.05
4847,Largo Town Center,38.9,-76.85,King St-Old Town,38.81,-77.06,25.52,19.53
4943,Loudoun Gateway,38.99,-77.46,King St-Old Town,38.81,-77.06,38.83,34.36
5039,McLean,38.92,-77.21,King St-Old Town,38.81,-77.06,21.65,18.22
5135,Metro Center,38.9,-77.03,King St-Old Town,38.81,-77.06,20.9,8.36
5327,Metro Center,38.9,-77.03,King St-Old Town,38.81,-77.06,20.02,8.08
5231,Medical Center,39.0,-77.1,King St-Old Town,38.81,-77.06,36.37,29.69
5423,Minnesota Ave,38.9,-76.95,King St-Old Town,38.81,-77.06,22.68,13.97
5519,Morgan Boulevard,38.89,-76.87,King St-Old Town,38.81,-77.06,25.18,18.78
5615,Shaw-Howard U,38.91,-77.02,King St-Old Town,38.81,-77.06,21.08,9.76
7055,Shaw-Howard U,38.91,-77.02,King St-Old Town,38.81,-77.06,24.17,10.31
5711,Navy Yard-Ballpark,38.88,-77.01,King St-Old Town,38.81,-77.06,18.72,8.91
5807,Naylor Road,38.85,-76.96,King St-Old Town,38.81,-77.06,19.98,12.89
5903,New Carrollton,38.95,-76.87,King St-Old Town,38.81,-77.06,29.75,23.39
5999,NoMa-Gallaudet U,38.91,-77.0,King St-Old Town,38.81,-77.06,25.05,10.38
6095,Pentagon,38.87,-77.05,King St-Old Town,38.81,-77.06,16.1,6.29
6191,Pentagon City,38.86,-77.06,King St-Old Town,38.81,-77.06,14.73,5.94
6287,Potomac Ave,38.88,-76.99,King St-Old Town,38.81,-77.06,18.35,11.65
6383,Prince George's Plaza,38.97,-76.96,King St-Old Town,38.81,-77.06,37.08,19.75
6479,Reston Town Center,38.95,-77.36,King St-Old Town,38.81,-77.06,39.2,36.22
6575,Rhode Island Ave,38.92,-77.0,King St-Old Town,38.81,-77.06,30.72,11.64
6671,Rockville,39.08,-77.15,King St-Old Town,38.81,-77.06,39.58,31.42
6767,Ronald Reagan Washington National Airport,38.85,-77.04,King St-Old Town,38.81,-77.06,12.1,4.58
6863,Rosslyn,38.9,-77.07,King St-Old Town,38.81,-77.06,16.55,8.08
6959,Shady Grove,39.12,-77.16,King St-Old Town,38.81,-77.06,41.83,36.3
7151,Silver Spring,38.99,-77.03,King St-Old Town,38.81,-77.06,44.03,17.46
7343,Southern Ave,38.84,-76.98,King St-Old Town,38.81,-77.06,19.28,10.4
7439,Spring Hill,38.93,-77.24,King St-Old Town,38.81,-77.06,23.58,20.17
7535,Stadium-Armory,38.89,-76.98,King St-Old Town,38.81,-77.06,18.72,13.25
7631,Suitland,38.84,-76.93,King St-Old Town,38.81,-77.06,19.92,10.83
7727,Takoma,38.98,-77.02,King St-Old Town,38.81,-77.06,37.58,14.75
7823,Tenleytown-AU,38.95,-77.08,King St-Old Town,38.81,-77.06,30.72,13.3
7919,Twinbrook,39.06,-77.12,King St-Old Town,38.81,-77.06,43.28,27.5
8015,Tysons Corner,38.92,-77.22,King St-Old Town,38.81,-77.06,20.52,17.49
8111,U Street,38.92,-77.03,King St-Old Town,38.81,-77.06,26.77,9.83
8207,Union Station,38.9,-77.01,King St-Old Town,38.81,-77.06,21.78,9.23
8303,Van Dorn Street,38.8,-77.13,King St-Old Town,38.81,-77.06,9.0,4.35
8495,Vienna,38.88,-77.27,King St-Old Town,38.81,-77.06,25.6,21.82
8591,Virginia Sq-GMU,38.88,-77.1,King St-Old Town,38.81,-77.06,19.07,7.52
