,station_name_o,lat_o,lon_o,station_name_d,lat_d,lon_d,google_transit_minutes,google_transit_bus_minutes,google_transit_heavy_rail_minutes,google_transit_subway_minutes,google_transit_tram_minutes,google_transit_walking_minutes,google_transit_waiting_minutes
85,Branch Ave,38.82714,-76.91250000000001,Clarendon,38.886970000000005,-77.09534000000001,105.05,76.03,,6.0,,4.67,18.35
125,Cheverly,38.916160000000005,-76.91657000000001,Clarendon,38.886970000000005,-77.09534000000001,137.98,116.17,,,,4.45,17.37
264,Eisenhower Ave,38.800520000000006,-77.07094000000001,Clarendon,38.886970000000005,-77.09534000000001,66.03,46.67,,4.0,,4.43,10.93
296,Federal Center SW,38.88497,-77.01572,Clarendon,38.886970000000005,-77.09534000000001,61.15,43.05,,,,8.75,9.35
600,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,Clarendon,38.886970000000005,-77.09534000000001,73.25,48.23,,,,12.5,12.52
613,Pentagon City,38.862790000000004,-77.05932,Clarendon,38.886970000000005,-77.09534000000001,28.73,20.77,,,,7.95,0.02
653,Rockville,39.084450000000004,-77.14686,Clarendon,38.886970000000005,-77.09534000000001,124.85,96.83,,,,7.68,20.33
660,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Clarendon,38.886970000000005,-77.09534000000001,36.63,17.68,,2.0,,6.72,10.23
702,Silver Spring,38.99392,-77.03144,Clarendon,38.886970000000005,-77.09534000000001,90.5,68.57,,,,13.52,8.42
780,Twinbrook,39.06223000000001,-77.12055000000001,Clarendon,38.886970000000005,-77.09534000000001,72.58,37.0,,16.0,,8.28,11.3
868,Wheaton,39.03849,-77.05068,Clarendon,38.886970000000005,-77.09534000000001,110.63,90.12,,,,8.03,12.48
10,Anacostia,38.86296,-76.99568000000001,Crystal City,38.85801,-77.05119,31.63,,,16.0,,9.75,5.88
105,Capitol Heights,38.88927,-76.91314000000001,Crystal City,38.85801,-77.05119,78.48,44.0,,12.0,,12.32,10.17
329,Forest Glen,39.015660000000004,-77.04399000000001,Crystal City,38.85801,-77.05115,116.53,82.78,,,,16.37,17.38
486,Loudoun Gateway,38.993030000000005,-77.45999,Crystal City,38.85801,-77.05115,78.55,14.0,,47.0,,5.25,12.3
499,McLean,38.92461,-77.20898000000001,Crystal City,38.85801,-77.05115,69.53,53.7,,,,4.6,11.23
703,Silver Spring,38.99392,-77.03144,Crystal City,38.85801,-77.05115,98.3,70.65,,,,15.15,12.5
807,Union Station,38.89826,-77.00721,Crystal City,38.85801,-77.05115,67.6,52.82,,,,5.05,9.73
813,Van Dorn Street,38.79959,-77.12949,Crystal City,38.85801,-77.05115,57.55,48.0,,,,2.17,7.38
11,Anacostia,38.86278,-76.99551000000001,Deanwood,38.90834,-76.93491,60.05,45.12,,,,5.23,9.7
27,Arlington Cemetery,38.88458,-77.06344,Deanwood,38.90834,-76.93491,99.83,70.15,,5.0,,6.02,18.67
65,Bethesda,38.984320000000004,-77.09441000000001,Deanwood,38.90834,-76.93491,113.38,75.5,,,,8.13,29.75
118,Capitol South,38.88542,-77.00611,Deanwood,38.90836,-76.93488,18.87,,,13.0,,3.68,2.18
190,Court House,38.890730000000005,-77.0853,Deanwood,38.90834,-76.93491,105.15,71.63,,,,10.03,23.48
373,Georgia Ave-Petworth,38.937020000000004,-77.02455,Deanwood,38.90834,-76.93491,71.45,41.93,,,,17.48,12.03
447,Judiciary Square,38.89647,-77.01717000000001,Deanwood,38.90834,-76.93491,55.97,39.27,,,,12.33,4.37
500,McLean,38.92461,-77.20898000000001,Deanwood,38.90834,-76.93491,157.1,121.22,,,,8.97,26.92
550,Mt Vernon Sq,38.9056,-77.02224000000001,Deanwood,38.90834,-76.93491,53.3,26.93,,,,26.35,0.02
601,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,Deanwood,38.90834,-76.93491,52.05,25.77,,,,22.75,3.53
795,U Street,38.91677,-77.028,Deanwood,38.90834,-76.93491,67.35,55.77,,,,2.55,9.03
808,Union Station,38.89826,-77.00721,Deanwood,38.90834,-76.93491,44.07,30.13,,,,9.83,4.1
845,Waterfront,38.8768,-77.01763000000001,Deanwood,38.90834,-76.93491,66.72,40.37,,,,12.0,14.35
12,Anacostia,38.86296,-76.99568000000001,L'Enfant Plaza,38.8853,-77.02206000000001,11.48,,,7.0,,4.38,0.1
120,Capitol South,38.88542,-77.00611,L'Enfant Plaza,38.8853,-77.02206000000001,10.73,,,3.0,,6.8,0.93
179,Congress Heights,38.84503,-76.98772000000001,L'Enfant Plaza,38.8853,-77.02206000000001,18.57,,,10.0,,7.63,0.93
207,Crystal City,38.85801,-77.05119,L'Enfant Plaza,38.8853,-77.02206000000001,15.58,,8.0,,,7.57,0.02
471,Landover,38.9335,-76.89127,L'Enfant Plaza,38.8853,-77.02206000000001,27.65,,,23.0,,4.55,0.1
510,McPherson Sq,38.901250000000005,-77.03295,L'Enfant Plaza,38.8853,-77.02206000000001,17.8,8.17,,,,9.63,0.0
582,Naylor Road,38.85089,-76.95682000000001,L'Enfant Plaza,38.8853,-77.02206000000001,43.0,32.95,,,,9.82,0.23
693,Shaw-Howard U,38.91386,-77.02205000000001,L'Enfant Plaza,38.8853,-77.02206000000001,24.23,12.73,,,,6.75,4.75
790,Tysons Corner,38.920230000000004,-77.22232000000001,L'Enfant Plaza,38.8853,-77.02206000000001,90.08,56.35,,5.0,,16.8,11.93
14,Anacostia,38.86278,-76.99551000000001,Morgan Boulevard,38.893660000000004,-76.86847,71.37,50.0,,5.0,,5.78,10.58
227,Dulles Airport,38.95579,-77.44776,Morgan Boulevard,38.893660000000004,-76.86847,83.58,,,81.0,,1.92,0.67
257,Eastern Market,38.88432,-76.99594,Morgan Boulevard,38.893660000000004,-76.86847,18.67,,,17.0,,1.0,0.67
292,Farragut West,38.90142,-77.04127000000001,Morgan Boulevard,38.893660000000004,-76.86847,50.1,20.7,,17.0,,5.72,6.68
430,Huntington,38.79352,-77.07536,Morgan Boulevard,38.893660000000004,-76.86847,136.0,80.13,,3.0,,21.93,30.93
439,Innovation Center,38.96065,-77.41707000000001,Morgan Boulevard,38.893660000000004,-76.86847,86.63,,,77.0,,8.97,0.67
454,King St-Old Town,38.80677,-77.06061000000001,Morgan Boulevard,38.893660000000004,-76.86847,111.93,72.55,,3.0,,6.68,29.7
516,Medical Center,38.9992,-77.09751,Morgan Boulevard,38.893660000000004,-76.86847,144.63,98.0,,2.0,,14.37,30.27
617,Pentagon City,38.8628,-77.05937,Morgan Boulevard,38.893660000000004,-76.86847,38.78,,,29.0,,3.77,6.02
624,Potomac Ave,38.88091,-76.98516000000001,Morgan Boulevard,38.893660000000004,-76.86847,19.13,,,15.0,,2.78,1.35
667,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Morgan Boulevard,38.893660000000004,-76.86847,39.67,,,33.0,,1.77,4.9
718,Smithsonian,38.88801,-77.02850000000001,Morgan Boulevard,38.893660000000004,-76.86847,30.02,,,24.0,,4.02,2.0
811,Union Station,38.89826,-77.00721,Morgan Boulevard,38.893660000000004,-76.86847,51.38,30.7,,5.0,,9.02,6.67
15,Anacostia,38.86278,-76.99551000000001,Spring Hill,38.928850000000004,-77.24133,145.48,105.53,,,,5.7,34.25
235,Dunn Loring,38.88282,-77.22843,Spring Hill,38.928850000000004,-77.24133,36.52,22.98,,,,13.22,0.32
472,Landover,38.9335,-76.89127,Spring Hill,38.928850000000004,-77.24133,147.95,93.72,,18.0,,6.5,29.73
598,New Carrollton,38.94825,-76.87212000000001,Spring Hill,38.928850000000004,-77.24133,134.23,59.28,14.0,,,16.68,44.27
678,Rosslyn,38.896010000000004,-77.07155,Spring Hill,38.928850000000004,-77.24133,75.97,59.32,,,,5.48,11.17
16,Anacostia,38.86278,-76.99551000000001,Stadium-Armory,38.88662,-76.97718,36.68,32.6,,,,3.45,0.63
73,Bethesda,38.984320000000004,-77.09441000000001,Stadium-Armory,38.88662,-76.97718,94.65,73.93,,,,5.18,15.53
219,Deanwood,38.90836,-76.93488,Stadium-Armory,38.88662,-76.97718,13.68,,,7.0,,5.12,1.57
670,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Stadium-Armory,38.88662,-76.97718,29.38,,,20.0,,4.1,5.28
17,Anacostia,38.86278,-76.99551000000001,Tysons Corner,38.920230000000004,-77.22232000000001,139.3,96.53,,,,18.0,24.77
162,College Park-U of Md,38.978260000000006,-76.92841,Tysons Corner,38.920230000000004,-77.22232000000001,153.17,118.0,,,,11.4,23.77
272,Eisenhower Ave,38.80048,-77.07090000000001,Tysons Corner,38.920230000000004,-77.22232000000001,111.15,95.0,,,,7.38,8.77
284,Farragut North,38.903330000000004,-77.03955,Tysons Corner,38.920230000000004,-77.22232000000001,98.2,78.0,,,,8.68,11.52
405,Greensboro,38.9208,-77.23356000000001,Tysons Corner,38.920230000000004,-77.22232000000001,15.12,,,2.0,,11.25,1.87
585,Naylor Road,38.85089,-76.95682000000001,Tysons Corner,38.920230000000004,-77.22232000000001,145.1,110.57,,,,16.53,18.0
852,Waterfront,38.8768,-77.01763000000001,Tysons Corner,38.920230000000004,-77.22232000000001,60.45,12.42,,29.0,,10.42,8.62
18,Anacostia,38.86278,-76.99551000000001,Virginia Sq-GMU,38.88298,-77.10312,91.08,64.25,,,,9.05,17.78
54,Ballston-MU,38.88212,-77.11187000000001,Virginia Sq-GMU,38.88298,-77.10312,6.77,3.0,,,,1.98,1.78
102,Brookland-CUA,38.933800000000005,-76.99448000000001,Virginia Sq-GMU,38.88298,-77.10312,83.97,70.88,,,,8.35,4.73
286,Farragut North,38.903330000000004,-77.03955,Virginia Sq-GMU,38.88298,-77.10312,42.72,32.25,,,,10.42,0.05
303,Federal Center SW,38.884890000000006,-77.01572,Virginia Sq-GMU,38.882920000000006,-77.10329,26.97,,,21.0,,3.95,2.02
433,Huntington,38.79352,-77.07536,Virginia Sq-GMU,38.88298,-77.10312,79.95,52.88,,5.0,,10.02,12.05
466,L'Enfant Plaza,38.88542,-77.02207,Virginia Sq-GMU,38.88298,-77.10312,49.8,29.97,,5.0,,5.13,9.7
528,Metro Center,38.89831,-77.02816,Virginia Sq-GMU,38.88298,-77.10312,44.72,29.82,,,,8.2,6.7
606,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,Virginia Sq-GMU,38.88298,-77.10312,81.35,50.28,,,,11.57,19.5
621,Pentagon City,38.862790000000004,-77.05932,Virginia Sq-GMU,38.88298,-77.10312,32.75,24.73,,,,7.98,0.03
832,Vienna,38.877840000000006,-77.27141,Virginia Sq-GMU,38.882920000000006,-77.10329,22.4,,,17.0,,3.82,1.58
890,Woodley Park,38.92495,-77.05262,Virginia Sq-GMU,38.88298,-77.10312,71.38,50.02,,,,6.77,14.6
19,Archives,38.89408,-77.0223,Farragut North,38.903330000000004,-77.03955,15.2,10.0,,,,4.88,0.32
224,Dulles Airport,38.95579,-77.44776,Farragut North,38.903330000000004,-77.03955,57.65,,,50.0,,6.88,0.77
315,Foggy Bottom-GWU,38.90077,-77.05061,Farragut North,38.903330000000004,-77.03955,13.65,6.87,,,,6.77,0.02
461,L'Enfant Plaza,38.8853,-77.02206000000001,Farragut North,38.903330000000004,-77.03955,25.35,13.05,,,,11.85,0.45
477,Largo Town Center,38.90001,-76.84509000000001,Farragut North,38.903330000000004,-77.03955,56.2,21.87,,17.0,,9.75,7.58
733,Spring Hill,38.928850000000004,-77.24133,Farragut North,38.903330000000004,-77.03955,40.48,,,30.0,,8.82,1.67
781,Twinbrook,39.06223000000001,-77.12055000000001,Farragut North,38.90314,-77.03966000000001,29.88,,,28.0,,1.13,0.75
828,Vienna,38.877840000000006,-77.27141,Farragut North,38.903310000000005,-77.03960000000001,83.93,63.4,,,,2.55,17.98
834,Virginia Sq-GMU,38.88298,-77.10312,Farragut North,38.903330000000004,-77.03955,46.27,37.25,,,,9.0,0.02
20,Archives,38.893910000000005,-77.0223,Federal Center SW,38.88497,-77.01572,10.48,4.6,,,,5.88,0.0
225,Dulles Airport,38.95579,-77.44776,Federal Center SW,38.88497,-77.01572,85.68,19.2,,48.0,,8.17,10.32
345,Franconia-Springfield,38.766380000000005,-77.16889,Federal Center SW,38.88497,-77.01572,77.83,43.33,,,,12.9,21.6
427,Huntington,38.79352,-77.07536,Federal Center SW,38.88497,-77.01572,38.53,,,22.0,,15.63,0.9
594,New Carrollton,38.94825,-76.87212000000001,Federal Center SW,38.884890000000006,-77.01572,29.97,,,24.0,,3.75,2.22
823,Van Ness-UDC,38.944370000000006,-77.06372,Federal Center SW,38.88497,-77.01572,60.28,40.25,,,,11.52,8.52
21,Archives,38.893910000000005,-77.0223,Greenbelt,39.010850000000005,-76.91152000000001,47.17,21.18,,16.0,,4.22,5.77
109,Capitol Heights,38.88927,-76.91314000000001,Greenbelt,39.010850000000005,-76.91152000000001,85.77,66.0,,,,6.07,13.7
151,Cleveland Park,38.936,-77.05856,Greenbelt,39.010850000000005,-76.91152000000001,47.15,9.52,,19.0,,9.48,9.15
160,College Park-U of Md,38.97829,-76.92834,Greenbelt,39.010850000000005,-76.91152000000001,5.62,,,4.0,,1.62,0.0
603,NoMa-Gallaudet U,38.90661,-77.00331000000001,Greenbelt,39.010850000000005,-76.91152000000001,75.92,54.98,,3.0,,7.25,10.68
610,Pentagon,38.869260000000004,-77.05415,Greenbelt,39.010850000000005,-76.91152000000001,127.4,101.42,,,,8.12,17.87
656,Rockville,39.084410000000005,-77.14691,Greenbelt,39.010850000000005,-76.91152000000001,100.22,88.0,,,,3.02,9.2
664,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Greenbelt,39.010850000000005,-76.91152000000001,50.62,,,40.0,,1.62,9.0
22,Archives,38.893910000000005,-77.0223,Huntington,38.79352,-77.07536,33.12,,,24.0,,7.52,1.6
57,Benning Road,38.89045,-76.93757000000001,Huntington,38.79352,-77.07536,129.82,73.07,,1.0,,14.52,41.23
69,Bethesda,38.984320000000004,-77.09441000000001,Huntington,38.79352,-77.07536,141.87,78.27,,5.0,,15.82,42.78
197,Court House,38.890730000000005,-77.0853,Huntington,38.79352,-77.07536,65.65,33.0,,5.0,,8.28,19.37
553,Mt Vernon Sq,38.9056,-77.02224000000001,Huntington,38.79352,-77.07536,36.87,,,27.0,,8.92,0.95
23,Archives,38.89408,-77.0223,McPherson Sq,38.901250000000005,-77.03295,11.2,8.02,,,,3.15,0.03
453,King St-Old Town,38.80677,-77.06061000000001,McPherson Sq,38.901250000000005,-77.03295,50.35,36.97,,,,3.88,9.5
537,Minnesota Ave,38.89891,-76.94691,McPherson Sq,38.901250000000005,-77.03295,43.22,38.0,,,,4.32,0.9
640,Reston Town Center,38.95293,-77.36083,McPherson Sq,38.901250000000005,-77.03295,49.05,,,42.0,,6.47,0.58
676,Rosslyn,38.895970000000005,-77.07173,McPherson Sq,38.901250000000005,-77.03295,14.88,,,7.0,,7.15,0.73
744,Stadium-Armory,38.88662,-76.97718,McPherson Sq,38.901250000000005,-77.03295,37.97,19.88,,,,18.08,0.0
791,Tysons Corner,38.920230000000004,-77.22232000000001,McPherson Sq,38.901250000000005,-77.03295,101.97,71.98,,,,12.12,17.87
829,Vienna,38.877840000000006,-77.27141,McPherson Sq,38.901250000000005,-77.03295,86.68,66.88,,,,5.88,13.92
863,West Hyattsville,38.95572000000001,-76.9689,McPherson Sq,38.901250000000005,-77.03295,33.55,14.88,,8.0,,5.43,5.23
24,Archives,38.89408,-77.0223,Woodley Park,38.924980000000005,-77.05252,34.58,27.0,,,,3.25,4.33
153,Cleveland Park,38.93598,-77.05889,Woodley Park,38.924980000000005,-77.05252,5.6,4.27,,,,1.1,0.23
165,College Park-U of Md,38.97829,-76.92834,Woodley Park,38.924980000000005,-77.05252,39.18,11.0,,15.0,,6.25,6.93
202,Court House,38.890730000000005,-77.0853,Woodley Park,38.924980000000005,-77.05252,64.8,48.0,,,,2.78,14.02
254,East Falls Church,38.88589,-77.15643,Woodley Park,38.924980000000005,-77.05252,79.63,64.08,,,,5.25,10.3
468,L'Enfant Plaza,38.8853,-77.02206000000001,Woodley Park,38.924980000000005,-77.05252,44.73,30.05,,,,10.22,4.47
530,Metro Center,38.89838,-77.02808,Woodley Park,38.924980000000005,-77.05252,12.28,,,7.0,,4.5,0.78
539,Minnesota Ave,38.89891,-76.94691,Woodley Park,38.924980000000005,-77.05252,71.62,55.0,,,,9.77,6.85
588,Naylor Road,38.85089,-76.95682000000001,Woodley Park,38.924980000000005,-77.05252,76.67,63.0,,,,3.35,10.32
622,Pentagon City,38.862790000000004,-77.05932,Woodley Park,38.924980000000005,-77.05252,76.18,46.12,,,,15.4,14.67
659,Rockville,39.08437,-77.14697000000001,Woodley Park,38.924980000000005,-77.05252,57.58,28.0,,14.0,,8.42,7.17
787,Twinbrook,39.06223000000001,-77.12055000000001,Woodley Park,38.924980000000005,-77.05252,30.17,,,23.0,,5.63,1.53
833,Vienna,38.877840000000006,-77.27141,Woodley Park,38.924980000000005,-77.05252,111.02,78.48,,,,3.47,29.07
854,Waterfront,38.8768,-77.01763000000001,Woodley Park,38.924980000000005,-77.05252,36.92,12.42,,7.0,,11.12,6.38
865,West Hyattsville,38.95572000000001,-76.9689,Woodley Park,38.924980000000005,-77.05252,33.92,11.0,,8.0,,7.62,7.3
25,Arlington Cemetery,38.88458,-77.06344,Addison Road,38.886720000000004,-76.89575,103.58,69.57,,5.0,,7.57,21.45
55,Benning Road,38.890440000000005,-76.93745000000001,Addison Road,38.886720000000004,-76.89575,10.15,,,5.0,,3.75,1.4
154,College Park-U of Md,38.978260000000006,-76.92841,Addison Road,38.886720000000004,-76.89575,64.35,42.23,,,,4.97,17.15
166,Columbia Heights,38.928720000000006,-77.03297,Addison Road,38.886720000000004,-76.89575,76.7,61.88,,,,3.9,10.92
327,Forest Glen,39.015660000000004,-77.04399000000001,Addison Road,38.886720000000004,-76.89575,103.87,81.98,,,,6.37,15.52
514,Medical Center,38.9992,-77.09751,Addison Road,38.886720000000004,-76.89575,118.8,100.8,,,,6.27,11.73
26,Arlington Cemetery,38.88458,-77.06344,College Park-U of Md,38.97829,-76.92834,59.77,15.0,,24.0,,8.18,12.58
46,Ballston-MU,38.88212,-77.11187000000001,College Park-U of Md,38.97829,-76.92834,96.55,57.22,,15.0,,13.78,10.55
94,Brookland-CUA,38.933800000000005,-76.99448000000001,College Park-U of Md,38.978260000000006,-76.92841,49.27,36.38,,,,4.2,8.68
104,Capitol Heights,38.88927,-76.91314000000001,College Park-U of Md,38.978260000000006,-76.92841,58.53,38.0,,,,6.83,13.7
541,Morgan Boulevard,38.893660000000004,-76.86848,College Park-U of Md,38.978260000000006,-76.92841,64.0,35.12,,,,23.03,5.85
549,Mt Vernon Sq,38.9056,-77.02224000000001,College Park-U of Md,38.97829,-76.92834,23.68,,,20.0,,3.57,0.12
592,New Carrollton,38.94825,-76.87212000000001,College Park-U of Md,38.978260000000006,-76.92841,26.08,22.0,,,,3.87,0.22
655,Rockville,39.084410000000005,-77.14691,College Park-U of Md,38.978260000000006,-76.92841,97.98,76.12,,,,4.05,17.82
682,Shady Grove,39.12021,-77.16486,College Park-U of Md,38.978260000000006,-76.92841,122.48,111.0,,,,5.22,6.27
739,Stadium-Armory,38.88662,-76.97718,College Park-U of Md,38.978260000000006,-76.92841,62.93,50.4,,,,4.72,7.82
28,Arlington Cemetery,38.88458,-77.06344,Eisenhower Ave,38.800520000000006,-77.07094000000001,29.97,,,19.0,,3.03,7.93
178,Congress Heights,38.84503,-76.98772000000001,Eisenhower Ave,38.80048,-77.07090000000001,59.98,36.32,,,,4.55,19.12
288,Farragut West,38.90142,-77.04127000000001,Eisenhower Ave,38.800520000000006,-77.07094000000001,44.83,7.7,,23.0,,6.93,7.2
367,Gallery Place,38.89837,-77.02218,Eisenhower Ave,38.800520000000006,-77.07094000000001,30.63,,,24.0,,5.13,1.5
416,Herndon,38.95243,-77.38459,Eisenhower Ave,38.80048,-77.07090000000001,167.65,124.97,,,,15.28,27.4
637,Reston Town Center,38.95293,-77.36083,Eisenhower Ave,38.80048,-77.07090000000001,139.57,91.0,,14.0,,23.57,11.0
661,Ronald Reagan Washington National Airport,38.853480000000005,-77.04409000000001,Eisenhower Ave,38.800520000000006,-77.07094000000001,11.4,,,10.0,,0.93,0.47
751,Suitland,38.84427,-76.93213,Eisenhower Ave,38.80048,-77.07090000000001,73.65,46.95,,,,4.22,22.48
789,Tysons Corner,38.920230000000004,-77.22232000000001,Eisenhower Ave,38.80048,-77.07090000000001,111.98,91.0,,,,20.38,0.6
809,Union Station,38.89826,-77.00721,Eisenhower Ave,38.80048,-77.07090000000001,93.28,39.0,,4.0,,11.55,38.73
29,Arlington Cemetery,38.88458,-77.06344,King St-Old Town,38.80678,-77.06061000000001,21.17,,,17.0,,3.25,0.92
40,Ashburn,39.00468,-77.49094000000001,King St-Old Town,38.80677,-77.06061000000001,138.25,87.0,,32.0,,6.23,13.02
49,Ballston-MU,38.882090000000005,-77.11186000000001,King St-Old Town,38.80677,-77.06061000000001,54.47,43.73,,,,1.33,9.4
448,Judiciary Square,38.89647,-77.01717000000001,King St-Old Town,38.80678,-77.06061000000001,34.18,,,21.0,,11.97,1.22
489,Loudoun Gateway,38.993030000000005,-77.45999,King St-Old Town,38.80677,-77.06061000000001,134.97,87.0,,29.0,,5.95,13.02
734,Spring Hill,38.928850000000004,-77.24133,King St-Old Town,38.80677,-77.06061000000001,103.6,89.47,,,,5.95,8.18
835,Virginia Sq-GMU,38.88298,-77.10312,King St-Old Town,38.80677,-77.06061000000001,65.4,43.73,,,,12.58,9.08
30,Arlington Cemetery,38.88458,-77.06344,Navy Yard-Ballpark,38.87637,-77.00554000000001,52.63,26.22,,5.0,,5.9,15.52
43,Ashburn,39.00468,-77.49094000000001,Navy Yard-Ballpark,38.87637,-77.00554000000001,89.43,11.23,,65.0,,6.5,6.7
480,Largo Town Center,38.90001,-76.84509000000001,Navy Yard-Ballpark,38.87637,-77.00554000000001,68.27,42.77,,7.0,,7.08,11.42
604,NoMa-Gallaudet U,38.906560000000006,-77.00347000000001,Navy Yard-Ballpark,38.87637,-77.00539,43.07,24.83,,,,18.22,0.02
618,Pentagon City,38.862790000000004,-77.05932,Navy Yard-Ballpark,38.87637,-77.00554000000001,37.1,22.23,,,,14.85,0.02
668,Ronald Reagan Washington National Airport,38.85351,-77.04400000000001,Navy Yard-Ballpark,38.87637,-77.00554000000001,30.1,9.05,,11.0,,4.75,5.3
818,Van Dorn Street,38.79959,-77.12949,Navy Yard-Ballpark,38.87637,-77.00554000000001,66.15,45.23,,,,7.62,13.3
31,Arlington Cemetery,38.88458,-77.06344,Pentagon City,38.8628,-77.05937,10.65,,,5.0,,3.9,1.75
143,Clarendon,38.886970000000005,-77.09534000000001,Pentagon City,38.862790000000004,-77.05932,21.92,16.2,,,,5.68,0.03
228,Dulles Airport,38.95579,-77.44776,Pentagon City,38.862790000000004,-77.05932,77.85,20.37,,37.0,,8.1,12.38
481,Largo Town Center,38.90001,-76.84509000000001,Pentagon City,38.8628,-77.05937,42.33,,,31.0,,5.3,6.03
502,McLean,38.92461,-77.20898000000001,Pentagon City,38.862790000000004,-77.05932,64.68,55.0,,,,5.13,4.55
556,Mt Vernon Sq,38.9056,-77.02224000000001,Pentagon City,38.8628,-77.05937,18.77,,,12.0,,5.37,1.4
643,Reston Town Center,38.95293,-77.36083,Pentagon City,38.862790000000004,-77.05932,64.47,20.37,,27.0,,9.72,7.38
706,Silver Spring,38.99392,-77.03144,Pentagon City,38.8628,-77.05937,73.7,50.25,,9.0,,7.68,6.77
728,Southern Ave,38.840430000000005,-76.97568000000001,Pentagon City,38.8628,-77.05937,28.67,,,19.0,,3.75,5.92
783,Twinbrook,39.06223000000001,-77.12056000000001,Pentagon City,38.8628,-77.05937,129.38,86.6,,9.0,,9.65,24.13
839,Virginia Sq-GMU,38.88298,-77.10312,Pentagon City,38.862790000000004,-77.05932,26.57,19.87,,,,6.68,0.02
32,Arlington Cemetery,38.88458,-77.06344,Rockville,39.08437,-77.14697000000001,102.28,76.68,,5.0,,8.47,12.13
132,Cheverly,38.916160000000005,-76.91657000000001,Rockville,39.08437,-77.14697000000001,119.1,90.2,,,,4.38,24.52
244,Dupont Circle,38.91008,-77.04422000000001,Rockville,39.08437,-77.14697000000001,93.95,74.73,,,,7.03,12.18
309,Federal Triangle,38.893840000000004,-77.02862,Rockville,39.08437,-77.14697000000001,107.33,87.22,,,,4.97,15.15
441,Innovation Center,38.96065,-77.41707000000001,Rockville,39.08437,-77.14697000000001,159.48,92.73,,36.0,,15.85,14.9
464,L'Enfant Plaza,38.8853,-77.02206000000001,Rockville,39.08437,-77.14697000000001,113.33,88.0,,,,17.6,7.73
708,Silver Spring,38.99392,-77.03144,Rockville,39.08437,-77.14697000000001,47.97,44.0,,,,3.97,0.0
