"A202100 - Total Workers (1) (Workers 16 years and over)"
"Current date: 1/11/2024 1:34:33 PM (Eastern Standard Time)"
"WORKPLACE","Output","Workers 16 and Over",
"TAZ 00011408, Arlington County, Virginia","Margin of Error","148"
"TAZ 00011410, Arlington County, Virginia","Estimate","240"
"TAZ 00011410, Arlington County, Virginia","Margin of Error","108"
"TAZ 00011411, Arlington County, Virginia","Estimate","505"
"TAZ 00011411, Arlington County, Virginia","Margin of Error","175"
"TAZ 00011412, Arlington County, Virginia","Estimate","965"
"TAZ 00011412, Arlington County, Virginia","Margin of Error","256"
"TAZ 00011413, Arlington County, Virginia","Estimate","3,505"
"TAZ 00011413, Arlington County, Virginia","Margin of Error","376"
"TAZ 00011415, Arlington County, Virginia","Estimate","8,515"
"TAZ 00011415, Arlington County, Virginia","Margin of Error","673"
"TAZ 00011416, Arlington County, Virginia","Estimate","5,665"
"TAZ 00011416, Arlington County, Virginia","Margin of Error","527"
"TAZ 00011419, Arlington County, Virginia","Estimate","310"
"TAZ 00011419, Arlington County, Virginia","Margin of Error","137"
"TAZ 00011422, Arlington County, Virginia","Estimate","975"
"TAZ 00011422, Arlington County, Virginia","Margin of Error","285"
"TAZ 00011429, Arlington County, Virginia","Estimate","415"
"TAZ 00011429, Arlington County, Virginia","Margin of Error","146"
"TAZ 00011439, Arlington County, Virginia","Estimate","545"
"TAZ 00011439, Arlington County, Virginia","Margin of Error","133"
"TAZ 00011440, Arlington County, Virginia","Estimate","375"
"TAZ 00011440, Arlington County, Virginia","Margin of Error","128"
"TAZ 00011441, Arlington County, Virginia","Estimate","325"
"TAZ 00011441, Arlington County, Virginia","Margin of Error","125"
"TAZ 00011447, Arlington County, Virginia","Estimate","945"
"TAZ 00011447, Arlington County, Virginia","Margin of Error","211"
"TAZ 00011449, Arlington County, Virginia","Estimate","240"
"TAZ 00011449, Arlington County, Virginia","Margin of Error","90"
"TAZ 00011453, Arlington County, Virginia","Estimate","325"
"TAZ 00011453, Arlington County, Virginia","Margin of Error","100"
"TAZ 00011458, Arlington County, Virginia","Estimate","1,190"
"TAZ 00011458, Arlington County, Virginia","Margin of Error","225"
"TAZ 00011465, Arlington County, Virginia","Estimate","270"
"TAZ 00011465, Arlington County, Virginia","Margin of Error","103"
"TAZ 00011475, Arlington County, Virginia","Estimate","8,250"
"TAZ 00011475, Arlington County, Virginia","Margin of Error","559"
"TAZ 00011478, Arlington County, Virginia","Estimate","8,075"
"TAZ 00011478, Arlington County, Virginia","Margin of Error","674"
"TAZ 00011479, Arlington County, Virginia","Estimate","455"
"TAZ 00011479, Arlington County, Virginia","Margin of Error","188"
"TAZ 00011480, Arlington County, Virginia","Estimate","2,955"
"TAZ 00011480, Arlington County, Virginia","Margin of Error","328"
"TAZ 00011481, Arlington County, Virginia","Estimate","675"
"TAZ 00011481, Arlington County, Virginia","Margin of Error","169"
"TAZ 00011485, Arlington County, Virginia","Estimate","1,080"
"TAZ 00011485, Arlington County, Virginia","Margin of Error","238"
"TAZ 00011490, Arlington County, Virginia","Estimate","1,490"
"TAZ 00011490, Arlington County, Virginia","Margin of Error","261"
"TAZ 00011492, Arlington County, Virginia","Estimate","3,990"
"TAZ 00011492, Arlington County, Virginia","Margin of Error","465"
"TAZ 00011493, Arlington County, Virginia","Estimate","11,100"
"TAZ 00011493, Arlington County, Virginia","Margin of Error","772"
"TAZ 00011496, Arlington County, Virginia","Estimate","6,740"
"TAZ 00011496, Arlington County, Virginia","Margin of Error","555"
"TAZ 00011497, Arlington County, Virginia","Estimate","0"
"TAZ 00011497, Arlington County, Virginia","Margin of Error","11"
"TAZ 00011500, Arlington County, Virginia","Estimate","1,020"
"TAZ 00011500, Arlington County, Virginia","Margin of Error","218"
"TAZ 00011514, Arlington County, Virginia","Estimate","905"
"TAZ 00011514, Arlington County, Virginia","Margin of Error","206"
"TAZ 00011515, Arlington County, Virginia","Estimate","200"
"TAZ 00011515, Arlington County, Virginia","Margin of Error","86"
"TAZ 00011516, Arlington County, Virginia","Estimate","415"
"TAZ 00011516, Arlington County, Virginia","Margin of Error","140"
"TAZ 00011520, Arlington County, Virginia","Estimate","235"
"TAZ 00011520, Arlington County, Virginia","Margin of Error","70"
"TAZ 00011522, Arlington County, Virginia","Estimate","125"
"TAZ 00011522, Arlington County, Virginia","Margin of Error","100"
"TAZ 00011525, Arlington County, Virginia","Estimate","1,445"
"TAZ 00011525, Arlington County, Virginia","Margin of Error","345"
"TAZ 00011527, Arlington County, Virginia","Estimate","365"
"TAZ 00011527, Arlington County, Virginia","Margin of Error","134"
"TAZ 00011534, Arlington County, Virginia","Estimate","195"
"TAZ 00011534, Arlington County, Virginia","Margin of Error","107"
"TAZ 00011536, Arlington County, Virginia","Estimate","610"
"TAZ 00011536, Arlington County, Virginia","Margin of Error","172"
"TAZ 00011538, Arlington County, Virginia","Estimate","275"
"TAZ 00011538, Arlington County, Virginia","Margin of Error","104"
"TAZ 00011540, Arlington County, Virginia","Estimate","580"
"TAZ 00011540, Arlington County, Virginia","Margin of Error","200"
"TAZ 00011543, Arlington County, Virginia","Estimate","395"
"TAZ 00011543, Arlington County, Virginia","Margin of Error","137"
"TAZ 00021406, Arlington County, Virginia","Estimate","395"
"TAZ 00021406, Arlington County, Virginia","Margin of Error","133"
"TAZ 00021407, Arlington County, Virginia","Estimate","680"
"TAZ 00021407, Arlington County, Virginia","Margin of Error","159"
"TAZ 00021414, Arlington County, Virginia","Estimate","6,105"
"TAZ 00021414, Arlington County, Virginia","Margin of Error","587"
"TAZ 00021420, Arlington County, Virginia","Estimate","190"
"TAZ 00021420, Arlington County, Virginia","Margin of Error","84"
"TAZ 00021421, Arlington County, Virginia","Estimate","3,655"
"TAZ 00021421, Arlington County, Virginia","Margin of Error","397"
"TAZ 00021424, Arlington County, Virginia","Estimate","985"
"TAZ 00021424, Arlington County, Virginia","Margin of Error","237"
"TAZ 00021425, Arlington County, Virginia","Estimate","845"
"TAZ 00021425, Arlington County, Virginia","Margin of Error","230"
"TAZ 00021430, Arlington County, Virginia","Estimate","245"
"TAZ 00021430, Arlington County, Virginia","Margin of Error","79"
"TAZ 00021432, Arlington County, Virginia","Estimate","280"
"TAZ 00021432, Arlington County, Virginia","Margin of Error","115"
"TAZ 00021436, Arlington County, Virginia","Estimate","385"
"TAZ 00021436, Arlington County, Virginia","Margin of Error","174"
"TAZ 00021442, Arlington County, Virginia","Estimate","555"
"TAZ 00021442, Arlington County, Virginia","Margin of Error","171"
"TAZ 00021443, Arlington County, Virginia","Estimate","295"
"TAZ 00021443, Arlington County, Virginia","Margin of Error","92"
"TAZ 00021446, Arlington County, Virginia","Estimate","425"
"TAZ 00021446, Arlington County, Virginia","Margin of Error","124"
"TAZ 00021451, Arlington County, Virginia","Estimate","330"
"TAZ 00021451, Arlington County, Virginia","Margin of Error","124"
"TAZ 00021454, Arlington County, Virginia","Estimate","1,460"
"TAZ 00021454, Arlington County, Virginia","Margin of Error","266"
"TAZ 00021456, Arlington County, Virginia","Estimate","1,050"
"TAZ 00021456, Arlington County, Virginia","Margin of Error","256"
"TAZ 00021460, Arlington County, Virginia","Estimate","1,895"
"TAZ 00021460, Arlington County, Virginia","Margin of Error","315"
"TAZ 00021470, Arlington County, Virginia","Estimate","420"
"TAZ 00021470, Arlington County, Virginia","Margin of Error","108"
"TAZ 00021473, Arlington County, Virginia","Estimate","14,035"
"TAZ 00021473, Arlington County, Virginia","Margin of Error","745"
"TAZ 00021474, Arlington County, Virginia","Estimate","295"
"TAZ 00021474, Arlington County, Virginia","Margin of Error","103"
"TAZ 00021477, Arlington County, Virginia","Estimate","2,275"
"TAZ 00021477, Arlington County, Virginia","Margin of Error","305"
"TAZ 00021484, Arlington County, Virginia","Estimate","440"
"TAZ 00021484, Arlington County, Virginia","Margin of Error","124"
"TAZ 00021486, Arlington County, Virginia","Estimate","3,935"
"TAZ 00021486, Arlington County, Virginia","Margin of Error","411"
"TAZ 00021491, Arlington County, Virginia","Estimate","815"
"TAZ 00021491, Arlington County, Virginia","Margin of Error","204"
"TAZ 00021501, Arlington County, Virginia","Estimate","16,495"
"TAZ 00021501, Arlington County, Virginia","Margin of Error","942"
"TAZ 00021502, Arlington County, Virginia","Estimate","1,035"
"TAZ 00021502, Arlington County, Virginia","Margin of Error","237"
"TAZ 00021505, Arlington County, Virginia","Estimate","470"
"TAZ 00021505, Arlington County, Virginia","Margin of Error","144"
"TAZ 00021508, Arlington County, Virginia","Estimate","3,130"
"TAZ 00021508, Arlington County, Virginia","Margin of Error","331"
"TAZ 00021511, Arlington County, Virginia","Estimate","4,895"
"TAZ 00021511, Arlington County, Virginia","Margin of Error","477"
"TAZ 00021513, Arlington County, Virginia","Estimate","270"
"TAZ 00021513, Arlington County, Virginia","Margin of Error","95"
"TAZ 00021517, Arlington County, Virginia","Estimate","3,420"
"TAZ 00021517, Arlington County, Virginia","Margin of Error","449"
"TAZ 00021521, Arlington County, Virginia","Estimate","765"
"TAZ 00021521, Arlington County, Virginia","Margin of Error","196"
"TAZ 00021524, Arlington County, Virginia","Estimate","75"
"TAZ 00021524, Arlington County, Virginia","Margin of Error","72"
"TAZ 00021528, Arlington County, Virginia","Estimate","4,125"
"TAZ 00021528, Arlington County, Virginia","Margin of Error","415"
"TAZ 00021533, Arlington County, Virginia","Estimate","790"
"TAZ 00021533, Arlington County, Virginia","Margin of Error","199"
"TAZ 00021535, Arlington County, Virginia","Estimate","455"
"TAZ 00021535, Arlington County, Virginia","Margin of Error","139"
"TAZ 00021539, Arlington County, Virginia","Estimate","380"
"TAZ 00021539, Arlington County, Virginia","Margin of Error","102"
"TAZ 00021545, Arlington County, Virginia","Estimate","670"
"TAZ 00021545, Arlington County, Virginia","Margin of Error","180"
"TAZ 00011618, Fairfax County, Virginia","Estimate","740"
"TAZ 00011618, Fairfax County, Virginia","Margin of Error","162"
"TAZ 00011623, Fairfax County, Virginia","Estimate","125"
"TAZ 00011623, Fairfax County, Virginia","Margin of Error","68"
"TAZ 00011627, Fairfax County, Virginia","Estimate","760"
"TAZ 00011627, Fairfax County, Virginia","Margin of Error","199"
"TAZ 00011628, Fairfax County, Virginia","Estimate","6,000"
"TAZ 00011628, Fairfax County, Virginia","Margin of Error","540"
"TAZ 00011629, Fairfax County, Virginia","Estimate","75"
"TAZ 00011629, Fairfax County, Virginia","Margin of Error","36"
"TAZ 00011633, Fairfax County, Virginia","Estimate","2,070"
"TAZ 00011633, Fairfax County, Virginia","Margin of Error","303"
"TAZ 00011635, Fairfax County, Virginia","Estimate","860"
"TAZ 00011635, Fairfax County, Virginia","Margin of Error","173"
"TAZ 00011636, Fairfax County, Virginia","Estimate","910"
"TAZ 00011636, Fairfax County, Virginia","Margin of Error","217"
"TAZ 00011637, Fairfax County, Virginia","Estimate","4,370"
"TAZ 00011637, Fairfax County, Virginia","Margin of Error","423"
"TAZ 00011638, Fairfax County, Virginia","Estimate","2,040"
"TAZ 00011638, Fairfax County, Virginia","Margin of Error","298"
"TAZ 00011639, Fairfax County, Virginia","Estimate","1,500"
"TAZ 00011639, Fairfax County, Virginia","Margin of Error","247"
"TAZ 00011640, Fairfax County, Virginia","Estimate","3,790"
"TAZ 00011640, Fairfax County, Virginia","Margin of Error","382"
"TAZ 00011644, Fairfax County, Virginia","Estimate","1,160"
"TAZ 00011644, Fairfax County, Virginia","Margin of Error","222"
"TAZ 00011646, Fairfax County, Virginia","Estimate","1,410"
"TAZ 00011646, Fairfax County, Virginia","Margin of Error","206"
"TAZ 00011647, Fairfax County, Virginia","Estimate","1,010"
"TAZ 00011647, Fairfax County, Virginia","Margin of Error","243"
"TAZ 00011648, Fairfax County, Virginia","Estimate","920"
"TAZ 00011648, Fairfax County, Virginia","Margin of Error","196"
"TAZ 00011650, Fairfax County, Virginia","Estimate","3,590"
"TAZ 00011650, Fairfax County, Virginia","Margin of Error","344"
"TAZ 00011651, Fairfax County, Virginia","Estimate","885"
"TAZ 00011651, Fairfax County, Virginia","Margin of Error","249"
"TAZ 00011652, Fairfax County, Virginia","Estimate","1,210"
"TAZ 00011652, Fairfax County, Virginia","Margin of Error","279"
"TAZ 00011653, Fairfax County, Virginia","Estimate","465"
"TAZ 00011653, Fairfax County, Virginia","Margin of Error","158"
"TAZ 00011654, Fairfax County, Virginia","Estimate","410"
"TAZ 00011654, Fairfax County, Virginia","Margin of Error","123"
"TAZ 00011656, Fairfax County, Virginia","Estimate","655"
"TAZ 00011656, Fairfax County, Virginia","Margin of Error","191"
"TAZ 00011657, Fairfax County, Virginia","Estimate","940"
"TAZ 00011657, Fairfax County, Virginia","Margin of Error","192"
"TAZ 00011659, Fairfax County, Virginia","Estimate","340"
"TAZ 00011659, Fairfax County, Virginia","Margin of Error","134"
"TAZ 00011661, Fairfax County, Virginia","Estimate","445"
"TAZ 00011661, Fairfax County, Virginia","Margin of Error","140"
"TAZ 00011662, Fairfax County, Virginia","Estimate","2,190"
"TAZ 00011662, Fairfax County, Virginia","Margin of Error","409"
"TAZ 00011663, Fairfax County, Virginia","Estimate","410"
"TAZ 00011663, Fairfax County, Virginia","Margin of Error","117"
